@ERR4453633.736324,2
@ERR4453633.565856,2
@ERR4453633.836895,2
@ERR4453633.766657,2
@ERR4453633.83492,2
@ERR4453633.725445,2
@ERR4453633.465957,2
@ERR4453633.545934,2
@ERR4453633.375076,2
@ERR4453633.254207,2
@ERR4453633.686254,2
@ERR4453633.29215,2
@ERR4453633.796527,2
@ERR4453633.597979,2
@ERR4453633.412080,2
@ERR4453633.98892,2
@ERR4453633.282171,2
@ERR4453633.136568,2
@ERR4453633.489166,2
@ERR4453633.554525,2
@ERR4453633.900263,2
@ERR4453633.523948,2
@ERR4453633.748095,2
@ERR4453633.776286,2
@ERR4453633.108992,2
@ERR4453633.785653,2
@ERR4453633.483630,2
@ERR4453633.206623,2
@ERR4453633.628107,2
@ERR4453633.838185,2
@ERR4453633.293379,2
@ERR4453633.397992,2
@ERR4453633.499520,2
@ERR4453633.478296,2
@ERR4453633.645135,2
@ERR4453633.580527,2
@ERR4453633.614182,2
@ERR4453633.132605,2
@ERR4453633.821485,2
@ERR4453633.236930,2
@ERR4453633.691706,2
@ERR4453633.832717,2
@ERR4453633.746607,2
@ERR4453633.836070,2
@ERR4453633.557023,2
@ERR4453633.178725,2
@ERR4453633.859570,2
@ERR4453633.160818,2
@ERR4453633.385153,2
@ERR4453633.675644,2
@ERR4453633.466692,2
@ERR4453633.827165,2
@ERR4453633.233844,2
@ERR4453633.795776,2
@ERR4453633.149645,2
@ERR4453633.389847,2
@ERR4453633.219251,2
@ERR4453633.520144,2
@ERR4453633.828915,2
@ERR4453633.316628,2
@ERR4453633.269666,2
@ERR4453633.647722,2
@ERR4453633.812983,2
@ERR4453633.82994,2
@ERR4453633.220529,2
@ERR4453633.6906,2
@ERR4453633.409385,2
@ERR4453633.23082,2
@ERR4453633.848937,2
@ERR4453633.791341,2
@ERR4453633.597373,2
@ERR4453633.229476,2
@ERR4453633.523628,2
@ERR4453633.642284,2
@ERR4453633.587736,2
@ERR4453633.865273,2
@ERR4453633.690938,2
@ERR4453633.434563,2
@ERR4453633.424983,2
@ERR4453633.659178,2
@ERR4453633.362620,2
@ERR4453633.152254,2
@ERR4453633.846396,2
@ERR4453633.654877,2
@ERR4453633.215951,2
@ERR4453633.476276,2
@ERR4453633.910763,2
@ERR4453633.637625,2
@ERR4453633.391517,2
@ERR4453633.855626,2
@ERR4453633.221028,2
@ERR4453633.720405,2
@ERR4453633.551367,2
@ERR4453633.167350,2
@ERR4453633.469557,2
@ERR4453633.695479,2
@ERR4453633.828640,2
@ERR4453633.76991,2
@ERR4453633.647045,2
@ERR4453633.874272,2
@ERR4453633.6704,2
@ERR4453633.540791,2
@ERR4453633.167963,2
@ERR4453633.226330,2
@ERR4453633.669062,2
@ERR4453633.163909,2
@ERR4453633.240057,2
@ERR4453633.522890,2
@ERR4453633.431858,2
@ERR4453633.57657,2
@ERR4453633.615336,2
@ERR4453633.306699,2
@ERR4453633.501495,2
@ERR4453633.300099,2
@ERR4453633.354287,2
@ERR4453633.414696,2
@ERR4453633.161737,2
@ERR4453633.4655,2
@ERR4453633.124744,2
@ERR4453633.391114,2
@ERR4453633.232923,2
@ERR4453633.267273,2
@ERR4453633.674212,2
@ERR4453633.894110,2
@ERR4453633.233769,2
@ERR4453633.428163,2
@ERR4453633.866026,2
@ERR4453633.870448,2
@ERR4453633.461138,2
@ERR4453633.390823,2
@ERR4453633.678287,2
@ERR4453633.641357,2
@ERR4453633.420781,2
@ERR4453633.464032,2
@ERR4453633.448773,2
@ERR4453633.455325,2
@ERR4453633.446972,2
@ERR4453633.74231,2
@ERR4453633.848179,2
@ERR4453633.537460,2
@ERR4453633.781010,2
@ERR4453633.804904,2
@ERR4453633.652413,2
@ERR4453633.271866,2
@ERR4453633.364335,2
@ERR4453633.181618,2
@ERR4453633.62082,2
@ERR4453633.249071,2
@ERR4453633.154088,2
@ERR4453633.492669,2
@ERR4453633.98172,2
@ERR4453633.617944,2
@ERR4453633.18596,2
@ERR4453633.818475,2
@ERR4453633.73137,2
@ERR4453633.839104,2
@ERR4453633.102435,2
@ERR4453633.647592,2
@ERR4453633.637757,2
@ERR4453633.570660,2
@ERR4453633.265626,2
@ERR4453633.195002,2
@ERR4453633.65899,2
@ERR4453633.440440,2
@ERR4453633.322632,2
@ERR4453633.614643,2
@ERR4453633.173912,2
@ERR4453633.892001,2
@ERR4453633.753895,2
@ERR4453633.621806,2
@ERR4453633.610527,2
@ERR4453633.261642,2
@ERR4453633.559282,2
@ERR4453633.441051,2
@ERR4453633.269038,2
@ERR4453633.701386,2
@ERR4453633.664411,2
@ERR4453633.167589,2
@ERR4453633.857641,2
@ERR4453633.447144,2
@ERR4453633.155888,2
@ERR4453633.784952,2
@ERR4453633.275978,2
@ERR4453633.112785,2
@ERR4453633.884735,2
@ERR4453633.40212,2
@ERR4453633.923671,2
@ERR4453633.747948,2
@ERR4453633.564528,2
@ERR4453633.120372,2
@ERR4453633.363310,2
@ERR4453633.61079,2
@ERR4453633.665582,2
@ERR4453633.310752,2
@ERR4453633.547492,2
@ERR4453633.445151,2
@ERR4453633.168178,2
@ERR4453633.689742,2
@ERR4453633.97614,2
@ERR4453633.463416,2
@ERR4453633.65051,2
@ERR4453633.639776,2
@ERR4453633.755262,2
@ERR4453633.547388,2
@ERR4453633.273410,2
@ERR4453633.128370,2
@ERR4453633.275574,2
@ERR4453633.208862,2
@ERR4453633.539172,2
@ERR4453633.156063,2
@ERR4453633.502644,2
@ERR4453633.830163,2
@ERR4453633.703578,2
@ERR4453633.237624,2
@ERR4453633.125426,2
@ERR4453633.731392,2
@ERR4453633.38331,2
@ERR4453633.7046,2
@ERR4453633.348135,2
@ERR4453633.298127,2
@ERR4453633.183866,2
@ERR4453633.921307,2
@ERR4453633.273363,2
@ERR4453633.685921,2
@ERR4453633.498792,2
@ERR4453633.761330,2
@ERR4453633.880851,2
@ERR4453633.205088,2
@ERR4453633.774021,2
@ERR4453633.408897,2
@ERR4453633.572564,2
@ERR4453633.143771,2
@ERR4453633.918611,2
@ERR4453633.276107,2
@ERR4453633.125079,2
@ERR4453633.22426,2
@ERR4453633.468974,2
@ERR4453633.384544,2
@ERR4453633.876117,2
@ERR4453633.777019,2
@ERR4453633.684941,2
@ERR4453633.601540,2
@ERR4453633.927705,2
@ERR4453633.868595,2
@ERR4453633.86363,2
@ERR4453633.14244,2
@ERR4453633.454060,2
@ERR4453633.93018,2
@ERR4453633.786896,2
@ERR4453633.99894,2
@ERR4453633.494256,2
@ERR4453633.158590,2
@ERR4453633.433748,2
@ERR4453633.371991,2
@ERR4453633.709476,2
@ERR4453633.12966,2
@ERR4453633.804018,2
@ERR4453633.662456,2
@ERR4453633.21894,2
@ERR4453633.97118,2
@ERR4453633.578493,2
@ERR4453633.220443,2
@ERR4453633.257462,2
@ERR4453633.247636,2
@ERR4453633.344691,2
@ERR4453633.566098,2
@ERR4453633.261258,2
@ERR4453633.8179,2
@ERR4453633.909103,2
@ERR4453633.496131,2
@ERR4453633.822259,2
@ERR4453633.127052,2
@ERR4453633.363581,2
@ERR4453633.243388,2
@ERR4453633.926779,2
@ERR4453633.512908,2
@ERR4453633.751362,2
@ERR4453633.337466,2
@ERR4453633.295543,2
@ERR4453633.640199,2
@ERR4453633.499320,2
@ERR4453633.381684,2
@ERR4453633.108312,2
@ERR4453633.690271,2
@ERR4453633.317507,2
@ERR4453633.52682,2
@ERR4453633.548929,2
@ERR4453633.427875,2
@ERR4453633.119484,2
@ERR4453633.28242,2
@ERR4453633.321275,2
@ERR4453633.122517,2
@ERR4453633.623718,2
@ERR4453633.767195,2
@ERR4453633.820657,2
@ERR4453633.795178,2
@ERR4453633.141322,2
@ERR4453633.560531,2
@ERR4453633.655812,2
@ERR4453633.15731,2
@ERR4453633.669720,2
@ERR4453633.584110,2
@ERR4453633.147992,2
@ERR4453633.291117,2
@ERR4453633.891021,2
@ERR4453633.271359,2
@ERR4453633.877493,2
@ERR4453633.726581,2
@ERR4453633.464736,2
@ERR4453633.775730,2
@ERR4453633.540437,2
@ERR4453633.750369,2
@ERR4453633.662308,2
@ERR4453633.572021,2
@ERR4453633.293092,2
@ERR4453633.911241,2
@ERR4453633.898894,2
@ERR4453633.416633,2
@ERR4453633.382471,2
@ERR4453633.235101,2
@ERR4453633.679404,2
@ERR4453633.207657,2
@ERR4453633.819752,2
@ERR4453633.191437,2
@ERR4453633.309614,2
@ERR4453633.805476,2
@ERR4453633.88190,2
@ERR4453633.307899,2
@ERR4453633.168820,2
@ERR4453633.847694,2
@ERR4453633.552753,2
@ERR4453633.299306,2
@ERR4453633.45800,2
@ERR4453633.662316,2
@ERR4453633.298194,2
@ERR4453633.176644,2
@ERR4453633.300606,2
@ERR4453633.290047,2
@ERR4453633.672948,2
@ERR4453633.496993,2
@ERR4453633.199514,2
@ERR4453633.372790,2
@ERR4453633.267669,2
@ERR4453633.464137,2
@ERR4453633.371687,2
@ERR4453633.267732,2
@ERR4453633.32248,2
@ERR4453633.682256,2
@ERR4453633.767966,2
@ERR4453633.361816,2
@ERR4453633.709911,2
@ERR4453633.120841,2
@ERR4453633.77536,2
@ERR4453633.136129,2
@ERR4453633.283012,2
@ERR4453633.361014,2
@ERR4453633.584011,2
@ERR4453633.360266,2
@ERR4453633.723609,2
@ERR4453633.494025,2
@ERR4453633.200458,2
@ERR4453633.412212,2
@ERR4453633.474405,2
@ERR4453633.428074,2
@ERR4453633.110574,2
@ERR4453633.625807,2
@ERR4453633.864502,2
@ERR4453633.810026,2
@ERR4453633.468510,2
@ERR4453633.240894,2
@ERR4453633.807424,2
@ERR4453633.247022,2
@ERR4453633.830478,2
@ERR4453633.261023,2
@ERR4453633.906496,2
@ERR4453633.456101,2
@ERR4453633.832186,2
@ERR4453633.137274,2
@ERR4453633.824285,2
@ERR4453633.798167,2
@ERR4453633.491685,2
@ERR4453633.297696,2
@ERR4453633.133581,2
@ERR4453633.696428,2
@ERR4453633.412714,2
@ERR4453633.272947,2
@ERR4453633.455509,2
@ERR4453633.493253,2
@ERR4453633.799955,2
@ERR4453633.220351,2
@ERR4453633.136537,2
@ERR4453633.373083,2
@ERR4453633.97526,2
@ERR4453633.493179,2
@ERR4453633.39963,2
@ERR4453633.352235,2
@ERR4453633.677645,2
@ERR4453633.96886,2
@ERR4453633.368439,2
@ERR4453633.874738,2
@ERR4453633.392394,2
@ERR4453633.652932,2
@ERR4453633.740292,2
@ERR4453633.434843,2
@ERR4453633.747803,2
@ERR4453633.190650,2
@ERR4453633.272375,2
@ERR4453633.112189,2
@ERR4453633.809613,2
@ERR4453633.743160,2
@ERR4453633.25383,2
@ERR4453633.94196,2
@ERR4453633.859925,2
@ERR4453633.793374,2
@ERR4453633.602684,2
@ERR4453633.742655,2
@ERR4453633.665984,2
@ERR4453633.188819,2
@ERR4453633.449737,2
@ERR4453633.300095,2
@ERR4453633.618490,2
@ERR4453633.85374,2
@ERR4453633.648342,2
@ERR4453633.862834,2
@ERR4453633.782990,2
@ERR4453633.336561,2
@ERR4453633.379317,2
@ERR4453633.827363,2
@ERR4453633.836001,2
@ERR4453633.786364,2
@ERR4453633.381299,2
@ERR4453633.74324,2
@ERR4453633.5289,2
@ERR4453633.652273,2
@ERR4453633.592464,2
@ERR4453633.28133,2
@ERR4453633.27896,2
@ERR4453633.661732,2
@ERR4453633.655286,2
@ERR4453633.417484,2
@ERR4453633.717139,2
@ERR4453633.642692,2
@ERR4453633.50042,2
@ERR4453633.588482,2
